,Unnamed: 0,low,high,open,close,volume
56,2017-01-01 18:00:00,977.98,978.0,977.98,978.0,16.26623571
57,2017-01-01 18:15:00,977.58,979.26,978.0,978.48,35.90626273
58,2017-01-01 18:30:00,978.49,979.37,978.56,979.37,18.56371566
59,2017-01-01 18:45:00,979.02,979.99,979.35,979.99,30.208022200000002
60,2017-01-01 19:00:00,979.9,979.99,979.99,979.99,29.84267528
61,2017-01-01 19:15:00,979.01,979.99,979.99,979.63,21.512159999999994
62,2017-01-01 19:30:00,979.49,979.99,979.65,979.93,32.83332779000001
63,2017-01-01 19:45:00,979.87,979.99,979.87,979.99,26.42113097
64,2017-01-01 20:00:00,979.81,980.62,979.98,979.81,159.46106699999999
65,2017-01-01 20:15:00,977.63,980.99,979.81,980.99,65.52762656999998
66,2017-01-01 20:30:00,980.96,990.4,980.99,990.4,209.58238196
67,2017-01-01 20:45:00,990.39,994.97,990.4,994.79,110.64604838
68,2017-01-01 21:00:00,994.56,994.8,994.8,994.79,86.57815112999998
69,2017-01-01 21:15:00,994.68,994.8,994.79,994.78,51.65448392
70,2017-01-01 21:30:00,993.0,994.8,994.79,993.0,130.35636297
71,2017-01-01 21:45:00,993.0,994.79,993.01,994.42,98.00542973999998
72,2017-01-01 22:00:00,994.49,994.99,994.49,994.87,54.37050392
73,2017-01-01 22:15:00,994.61,995.0,994.87,994.99,60.09175256000002
74,2017-01-01 22:30:00,994.99,999.2,995.0,998.98,143.03664003
75,2017-01-01 22:45:00,997.07,999.68,998.98,997.12,90.06842741
76,2017-01-01 23:00:00,995.22,997.11,997.11,996.21,69.28280003
77,2017-01-01 23:15:00,994.5,996.29,996.2,995.07,89.33155073999998
78,2017-01-01 23:30:00,994.22,996.2,995.11,995.32,45.30095109
79,2017-01-01 23:45:00,993.7,996.0,994.81,994.92,67.74191146999999
80,2017-01-02 00:00:00,993.76,996.97,994.61,996.97,71.41604243
81,2017-01-02 00:15:00,996.55,999.8,996.74,999.79,74.15026517
82,2017-01-02 00:30:00,999.47,999.93,999.79,999.5,94.35478827
83,2017-01-02 00:45:00,999.26,1000.0,999.26,1000.0,66.48359894000001
84,2017-01-02 01:00:00,999.08,1000.0,1000.0,999.99,101.57066142
85,2017-01-02 01:15:00,998.72,1000.0,999.99,999.63,111.11150884
86,2017-01-02 01:30:00,999.41,999.97,999.65,999.9,52.033115050000006
87,2017-01-02 01:45:00,992.04,999.9,999.9,997.22,171.03955838
88,2017-01-02 02:00:00,990.0,997.22,997.22,995.72,151.97496655999996
89,2017-01-02 02:15:00,994.08,996.95,994.15,996.87,36.16314541000001
90,2017-01-02 02:30:00,996.19,996.87,996.87,996.85,40.05057865999999
91,2017-01-02 02:45:00,996.46,998.0,996.8,998.0,67.02996155000001
92,2017-01-02 03:00:00,993.42,998.99,998.0,993.42,69.54486817
93,2017-01-02 03:15:00,992.15,997.0,993.42,996.82,33.288542310000004
94,2017-01-02 03:30:00,986.86,998.44,996.82,993.85,71.41742088999997
95,2017-01-02 03:45:00,992.4,993.85,993.84,992.95,37.20312357
96,2017-01-02 04:00:00,992.86,996.78,992.96,995.75,41.53973907999999
97,2017-01-02 04:15:00,995.78,997.99,996.52,997.42,105.34566183
98,2017-01-02 04:30:00,995.14,997.42,997.42,996.33,61.05646017999998
99,2017-01-02 04:45:00,995.45,997.51,996.83,995.48,42.69750709
100,2017-01-02 05:00:00,994.99,996.8,996.17,996.36,48.80904919
101,2017-01-02 05:15:00,990.52,996.12,995.94,992.0,83.34961922000002
102,2017-01-02 05:30:00,991.19,996.02,991.98,995.64,46.32794663
103,2017-01-02 05:45:00,995.87,997.71,995.87,997.71,34.925354449999986
104,2017-01-02 06:00:00,997.39,997.99,997.7,997.99,61.87973438
105,2017-01-02 06:15:00,997.93,998.0,997.93,998.0,21.720728150000006
106,2017-01-02 06:30:00,997.65,998.0,998.0,997.99,46.70668750999999
107,2017-01-02 06:45:00,997.99,1002.0,998.0,1002.0,123.47806719999996
108,2017-01-02 07:00:00,1000.01,1007.31,1002.0,1002.53,109.66527285999996
109,2017-01-02 07:15:00,1002.86,1010.0,1003.6,1010.0,99.42789379
110,2017-01-02 07:30:00,1000.01,1011.78,1010.0,1009.74,140.881016
111,2017-01-02 07:45:00,1008.24,1010.38,1009.72,1009.63,87.39859085999998
112,2017-01-02 08:00:00,1005.43,1010.7,1009.63,1008.59,49.00040382
113,2017-01-02 08:15:00,1006.03,1009.47,1009.4,1008.29,45.70269946
114,2017-01-02 08:30:00,1006.76,1009.44,1008.68,1007.33,40.32315554999999
115,2017-01-02 08:45:00,1007.7,1009.98,1007.95,1009.62,56.66743109000001
116,2017-01-02 09:00:00,1008.71,1011.85,1009.2,1011.64,67.03451257
117,2017-01-02 09:15:00,1005.73,1012.0,1011.57,1006.39,91.75661938
118,2017-01-02 09:30:00,1001.0,1007.32,1006.4,1003.26,105.57761063
119,2017-01-02 09:45:00,1000.0,1005.52,1003.26,1003.64,76.11621391
120,2017-01-02 10:00:00,1002.92,1005.72,1002.94,1005.25,42.5026707
121,2017-01-02 10:15:00,1003.96,1007.66,1005.25,1007.66,37.31894538
122,2017-01-02 10:30:00,1007.39,1008.99,1007.39,1008.17,31.518891
123,2017-01-02 10:45:00,1008.28,1010.99,1008.8,1009.65,79.15661106
124,2017-01-02 11:00:00,1009.07,1010.97,1009.8,1009.82,32.503444249999994
125,2017-01-02 11:15:00,1007.35,1010.99,1009.73,1009.89,50.04001709999999
126,2017-01-02 11:30:00,1008.54,1011.86,1009.87,1010.79,34.699009999999994
127,2017-01-02 11:45:00,1010.49,1012.25,1011.66,1012.25,66.71333062999999
128,2017-01-02 12:00:00,1009.9,1012.99,1012.01,1011.48,29.578174830000005
129,2017-01-02 12:15:00,1009.33,1013.0,1011.51,1009.95,30.75302037
130,2017-01-02 12:30:00,1009.95,1012.04,1009.96,1011.79,11.91201662
131,2017-01-02 12:45:00,1009.95,1012.71,1011.5,1012.03,36.35005
132,2017-01-02 13:00:00,1005.7,1012.03,1012.03,1010.96,44.09587567999999
133,2017-01-02 13:15:00,1010.13,1013.0,1011.35,1013.0,18.51583569
134,2017-01-02 13:30:00,1012.61,1014.92,1012.64,1014.9,30.225255000000004
135,2017-01-02 13:45:00,1013.75,1015.0,1014.91,1015.0,29.75155732
136,2017-01-02 14:00:00,1014.99,1015.0,1015.0,1015.0,45.96318559
137,2017-01-02 14:15:00,1010.65,1015.0,1015.0,1012.04,66.57952668
138,2017-01-02 14:30:00,1011.05,1015.0,1012.04,1014.19,34.052614940000005
139,2017-01-02 14:45:00,1015.0,1019.1,1015.0,1015.79,52.093175119999984
140,2017-01-02 15:00:00,1015.43,1019.1,1015.52,1018.35,24.82937631
141,2017-01-02 15:15:00,1018.35,1020.0,1018.97,1019.99,37.07388803
142,2017-01-02 15:30:00,1019.99,1023.79,1020.0,1023.79,53.68999533999999
143,2017-01-02 15:45:00,1023.79,1024.95,1023.79,1024.84,35.17711093
144,2017-01-02 16:00:00,1024.01,1025.0,1024.84,1024.99,26.88816164
145,2017-01-02 16:15:00,1021.7,1025.0,1024.81,1025.0,24.54575594
146,2017-01-02 16:30:00,1022.44,1025.0,1025.0,1024.0,28.14002231
147,2017-01-02 16:45:00,1023.99,1024.99,1023.99,1024.99,34.82138456
148,2017-01-02 17:00:00,1023.68,1025.0,1024.99,1024.82,39.62025989000001
149,2017-01-02 17:15:00,1005.3,1024.99,1024.5,1005.66,70.08225925
150,2017-01-02 17:30:00,1005.99,1018.14,1005.99,1018.14,58.27502070999999
151,2017-01-02 17:45:00,1016.13,1020.0,1017.43,1018.16,61.208573
152,2017-01-02 18:00:00,1011.34,1018.65,1018.0,1015.84,55.08537248
153,2017-01-02 18:15:00,1014.93,1020.0,1015.46,1019.8,38.88973122
154,2017-01-02 18:30:00,1017.54,1023.95,1018.74,1023.95,45.30834289999999
155,2017-01-02 18:45:00,1023.19,1024.54,1023.19,1024.31,38.33318112999999
156,2017-01-02 19:00:00,1019.11,1024.82,1024.31,1019.11,106.85101891
157,2017-01-02 19:15:00,1016.06,1027.96,1020.41,1024.16,144.76149715
158,2017-01-02 19:30:00,1019.45,1027.5,1024.01,1026.08,184.93034624
159,2017-01-02 19:45:00,1015.05,1028.0,1026.1,1026.98,244.2906500200003
160,2017-01-02 20:00:00,1026.97,1028.5,1026.98,1028.48,80.58929954
161,2017-01-02 20:15:00,1028.48,1034.39,1028.48,1029.4,138.49608692999993
162,2017-01-02 20:30:00,1023.2,1029.96,1029.96,1027.1,121.68769939999996
163,2017-01-02 20:45:00,1026.4,1030.0,1027.09,1029.95,84.04186648
164,2017-01-02 21:00:00,1026.14,1030.0,1029.76,1026.14,78.38791010999998
165,2017-01-02 21:15:00,1022.21,1028.88,1028.17,1025.9,95.06980866
166,2017-01-02 21:30:00,1023.45,1027.74,1024.76,1024.58,52.21709578
167,2017-01-02 21:45:00,1015.81,1028.88,1023.62,1021.88,142.2560278900001
168,2017-01-02 22:00:00,1019.83,1029.0,1021.87,1026.28,87.10942632999996
169,2017-01-02 22:15:00,1019.83,1026.12,1026.11,1024.03,85.40248264999997
170,2017-01-02 22:30:00,1018.0,1024.98,1024.02,1018.15,83.49416684999998
171,2017-01-02 22:45:00,1018.0,1022.36,1018.14,1018.41,67.71052327999999
172,2017-01-02 23:00:00,1016.36,1019.58,1018.26,1016.36,67.33518944
173,2017-01-02 23:15:00,1016.13,1019.17,1017.38,1017.99,78.0111522
174,2017-01-02 23:30:00,997.2,1017.64,1017.53,1008.28,305.97184443999987
175,2017-01-02 23:45:00,1000.0,1010.81,1008.27,1001.01,455.21507355000017
176,2017-01-03 00:00:00,992.79,1001.95,1001.02,992.79,301.66213386
177,2017-01-03 00:15:00,991.69,1006.97,992.79,999.98,239.54485627000003
178,2017-01-03 00:30:00,998.37,1007.06,999.98,1006.53,257.23696215
179,2017-01-03 00:45:00,1006.1,1014.0,1006.11,1012.98,159.19950254
180,2017-01-03 01:00:00,1006.6,1014.45,1012.99,1008.8,123.44480416
181,2017-01-03 01:15:00,1008.03,1011.31,1008.94,1011.25,45.07310699
182,2017-01-03 01:30:00,1010.16,1017.79,1011.25,1017.24,66.64490140999999
183,2017-01-03 01:45:00,1011.4,1017.23,1017.23,1012.2,78.05638566999997
184,2017-01-03 02:00:00,1012.18,1016.83,1012.2,1016.83,58.79839838999999
185,2017-01-03 02:15:00,1011.31,1017.0,1016.05,1014.34,61.24901372999999
186,2017-01-03 02:30:00,1012.58,1019.53,1012.61,1019.53,73.11949948
187,2017-01-03 02:45:00,1013.7,1019.67,1019.52,1013.8,67.66364490000001
188,2017-01-03 03:00:00,1012.98,1015.28,1015.05,1013.07,117.32470088
189,2017-01-03 03:15:00,1013.01,1019.99,1014.4,1019.01,70.12401209999996
190,2017-01-03 03:30:00,1016.99,1019.64,1019.09,1016.99,60.97102201
191,2017-01-03 03:45:00,1011.45,1017.66,1017.0,1011.45,76.01402279999998
192,2017-01-03 04:00:00,1009.29,1012.24,1011.52,1011.95,91.52188241999998
193,2017-01-03 04:15:00,1010.24,1017.42,1010.27,1015.65,65.69831736
194,2017-01-03 04:30:00,1016.55,1020.0,1017.26,1020.0,92.77838797
195,2017-01-03 04:45:00,1019.3,1023.3,1019.3,1020.74,59.19623768000001
196,2017-01-03 05:00:00,1014.31,1022.99,1020.84,1014.31,116.80354717000002
197,2017-01-03 05:15:00,1012.61,1020.0,1016.93,1019.99,76.94148378
198,2017-01-03 05:30:00,1016.0,1021.0,1020.01,1017.89,39.549957239999976
199,2017-01-03 05:45:00,1016.65,1019.01,1017.89,1019.01,9.9534821
200,2017-01-03 06:00:00,1012.9,1019.23,1019.05,1013.3,62.01261992000007
201,2017-01-03 06:15:00,1013.3,1018.35,1013.3,1018.0,33.43189097999999
202,2017-01-03 06:30:00,1017.99,1019.0,1018.0,1019.0,18.07516331
203,2017-01-03 06:45:00,1018.99,1023.0,1019.0,1022.97,18.491306490000003
204,2017-01-03 07:00:00,1022.97,1022.98,1022.97,1022.98,5.291109369999999
205,2017-01-03 07:15:00,1022.97,1022.99,1022.98,1022.99,6.32740235
206,2017-01-03 07:30:00,1016.65,1023.0,1022.98,1020.04,192.81754402
207,2017-01-03 07:45:00,1017.46,1029.85,1020.03,1024.09,210.64219533
208,2017-01-03 08:00:00,1022.81,1024.1,1023.95,1023.3,66.64835973999999
209,2017-01-03 08:15:00,1017.42,1024.1,1023.82,1019.6,120.72218098999998
210,2017-01-03 08:30:00,1019.56,1023.98,1019.62,1021.33,64.46322449
211,2017-01-03 08:45:00,1020.0,1022.49,1021.5,1022.36,45.84393883
212,2017-01-03 09:00:00,1021.75,1023.21,1021.86,1022.0,39.00753164
213,2017-01-03 09:15:00,1021.54,1027.93,1021.77,1027.65,99.56046579999996
214,2017-01-03 09:30:00,1017.69,1027.43,1027.1,1017.69,132.59119585
215,2017-01-03 09:45:00,1015.03,1019.76,1019.5,1018.8,57.76951332
216,2017-01-03 10:00:00,1018.65,1024.47,1018.65,1023.24,62.06471289999998
217,2017-01-03 10:15:00,1017.51,1023.26,1023.04,1019.07,55.22742287999999
218,2017-01-03 10:30:00,1017.57,1023.46,1019.07,1020.0,102.01523735
219,2017-01-03 10:45:00,1011.5,1020.01,1020.01,1013.16,87.34576907999998
220,2017-01-03 11:00:00,1007.77,1013.12,1013.07,1009.38,64.89941788000004
221,2017-01-03 11:15:00,1006.71,1015.73,1010.46,1015.55,37.00214764999999
222,2017-01-03 11:30:00,1013.07,1018.84,1015.73,1014.15,102.98045075999997
223,2017-01-03 11:45:00,1014.87,1019.37,1015.23,1019.37,15.925600000000005
224,2017-01-03 12:00:00,1017.91,1019.8,1019.37,1018.19,26.795359999999995
225,2017-01-03 12:15:00,1016.01,1019.22,1018.13,1017.66,21.84388584
226,2017-01-03 12:30:00,1012.0,1019.36,1018.35,1013.44,90.05957251999996
227,2017-01-03 12:45:00,1012.0,1013.89,1012.97,1012.02,31.872716070000006
228,2017-01-03 13:00:00,1010.0,1014.94,1012.03,1010.0,88.25423904999998
229,2017-01-03 13:15:00,1010.0,1013.73,1012.33,1013.73,22.67067989
230,2017-01-03 13:30:00,1013.0,1019.3,1013.58,1013.16,82.19357991
231,2017-01-03 13:45:00,1010.0,1015.79,1014.61,1010.97,48.00496481
232,2017-01-03 14:00:00,1010.0,1013.44,1011.04,1012.29,43.14767665
233,2017-01-03 14:15:00,1009.08,1015.11,1012.28,1015.1,70.60384350999998
234,2017-01-03 14:30:00,1010.0,1016.99,1015.1,1013.05,106.0351072
235,2017-01-03 14:45:00,1013.11,1015.0,1013.45,1014.94,26.56149978
236,2017-01-03 15:00:00,1014.48,1019.94,1014.94,1019.29,55.22192632
237,2017-01-03 15:15:00,1017.8,1020.01,1017.8,1020.0,26.09727304
238,2017-01-03 15:30:00,1016.92,1023.95,1020.0,1016.92,133.20140888999998
239,2017-01-03 15:45:00,1017.12,1020.5,1019.5,1019.82,45.77275432
240,2017-01-03 16:00:00,1017.85,1020.0,1019.96,1019.55,16.61431846
241,2017-01-03 16:15:00,1018.19,1020.19,1019.56,1020.19,41.94135332999999
242,2017-01-03 16:30:00,1017.0,1025.75,1020.19,1018.89,168.85963366
243,2017-01-03 16:45:00,1017.05,1020.83,1017.05,1018.8,31.61756367
244,2017-01-03 17:00:00,1016.86,1019.79,1018.94,1019.59,26.01479419
245,2017-01-03 17:15:00,1016.0,1019.7,1019.59,1016.47,39.40923661
246,2017-01-03 17:30:00,1013.5,1020.0,1016.4,1015.06,121.63675889
247,2017-01-03 17:45:00,1013.64,1017.75,1014.86,1015.0,44.85602881
248,2017-01-03 18:00:00,1014.0,1016.54,1016.37,1015.52,20.57958577
249,2017-01-03 18:15:00,1013.26,1016.54,1015.14,1015.85,52.40609697
250,2017-01-03 18:30:00,1015.09,1019.0,1016.04,1016.79,151.62813232999997
251,2017-01-03 18:45:00,1013.31,1016.36,1016.29,1014.34,76.71875984000002
252,2017-01-03 19:00:00,1012.73,1015.33,1013.65,1012.91,66.19987504999999
253,2017-01-03 19:15:00,1010.3,1014.41,1013.98,1011.78,63.34392053999999
254,2017-01-03 19:30:00,1011.68,1019.78,1011.78,1017.89,140.82534997
255,2017-01-03 19:45:00,1016.0,1018.33,1017.71,1016.97,104.27522309999998
256,2017-01-03 20:00:00,1015.78,1017.1,1016.97,1017.1,86.90509775999998
257,2017-01-03 20:15:00,1017.09,1018.56,1017.09,1017.91,68.59310757
258,2017-01-03 20:30:00,1016.69,1018.15,1017.91,1017.87,116.63684329
259,2017-01-03 20:45:00,1017.01,1017.87,1017.87,1017.86,5.75921115
260,2017-01-03 21:00:00,1017.77,1017.79,1017.79,1017.77,3.10749903
261,2017-01-03 21:15:00,1017.78,1018.2,1017.78,1018.15,17.62230392
262,2017-01-03 21:30:00,1018.11,1019.9,1018.11,1018.79,137.74700392
263,2017-01-03 21:45:00,1016.8,1019.99,1018.15,1019.97,135.33184171999997
264,2017-01-03 22:00:00,1018.76,1021.0,1019.98,1021.0,119.71795007
265,2017-01-03 22:15:00,1020.72,1022.0,1021.0,1021.0,60.99055446999999
266,2017-01-03 22:30:00,1021.0,1026.43,1021.0,1024.25,170.60933103
267,2017-01-03 22:45:00,1023.56,1025.0,1024.32,1023.96,92.48865322000002
268,2017-01-03 23:00:00,1020.0,1023.97,1023.96,1020.61,142.75828526
269,2017-01-03 23:15:00,1020.8,1024.0,1020.8,1023.36,78.21472576000002
270,2017-01-03 23:30:00,1014.04,1023.36,1023.36,1014.15,265.26789887000007
271,2017-01-03 23:45:00,1014.0,1018.34,1014.68,1018.25,92.17558075
272,2017-01-04 00:00:00,1018.25,1022.98,1018.25,1020.11,96.24931734999998
273,2017-01-04 00:15:00,1019.07,1021.07,1020.1,1020.2,60.3474936
274,2017-01-04 00:30:00,1020.2,1025.95,1020.2,1025.95,237.55000415
275,2017-01-04 00:45:00,1025.44,1027.83,1025.95,1025.82,94.02283581
276,2017-01-04 01:00:00,1025.97,1028.51,1026.04,1028.25,111.60630223999998
277,2017-01-04 01:15:00,1026.31,1028.51,1028.5,1026.57,153.15328309000003
278,2017-01-04 01:30:00,1020.0,1027.44,1026.91,1020.07,193.20126886000003
279,2017-01-04 01:45:00,1020.0,1024.73,1020.9,1024.46,107.05352924999997
280,2017-01-04 02:00:00,1022.86,1024.77,1024.33,1023.55,58.27750531
281,2017-01-04 02:15:00,1023.4,1025.86,1024.49,1025.86,58.81505831999999
282,2017-01-04 02:30:00,1024.0,1032.0,1025.89,1026.99,346.06138267000017
283,2017-01-04 02:45:00,1026.0,1029.18,1026.99,1028.54,99.90468660999998
284,2017-01-04 03:00:00,1027.05,1032.88,1027.85,1032.88,91.60728395
285,2017-01-04 03:15:00,1032.55,1036.69,1032.9,1035.19,202.75313513
286,2017-01-04 03:30:00,1032.16,1036.99,1035.09,1033.94,298.0855898100001
287,2017-01-04 03:45:00,1018.18,1033.93,1033.93,1020.67,472.77267856000014
288,2017-01-04 04:00:00,1018.0,1028.74,1020.69,1028.7,292.49636500000014
289,2017-01-04 04:15:00,1027.99,1039.33,1027.99,1038.3,255.22408788
290,2017-01-04 04:30:00,1032.0,1038.5,1038.05,1032.33,145.89603543
291,2017-01-04 04:45:00,1032.33,1037.59,1032.33,1036.55,17.060307350000002
292,2017-01-04 05:00:00,1036.77,1038.79,1036.78,1038.79,31.61360928999999
293,2017-01-04 05:15:00,1038.79,1039.95,1038.79,1039.95,21.500548839999997
294,2017-01-04 05:30:00,1038.76,1039.99,1039.95,1039.98,27.571500329999992
295,2017-01-04 05:45:00,1037.81,1040.0,1039.98,1038.99,129.92681878
296,2017-01-04 06:00:00,1038.99,1044.98,1038.99,1043.32,242.57272440000003
297,2017-01-04 06:15:00,1043.31,1047.99,1043.32,1046.53,235.36276575
298,2017-01-04 06:30:00,1040.01,1046.52,1045.9,1041.27,188.43752157
299,2017-01-04 06:45:00,1039.41,1042.43,1040.13,1041.57,121.02323778
300,2017-01-04 07:00:00,1041.19,1045.42,1041.4,1044.58,98.02485666000004
301,2017-01-04 07:15:00,1045.3,1046.42,1045.3,1046.39,98.09898907
302,2017-01-04 07:30:00,1045.02,1047.82,1046.39,1045.83,313.7569386400001
303,2017-01-04 07:45:00,1043.29,1047.2,1045.82,1046.74,136.50360676000003
304,2017-01-04 08:00:00,1045.05,1047.5,1046.41,1047.5,94.64152767000004
305,2017-01-04 08:15:00,1046.16,1050.0,1047.49,1050.0,198.38643903
306,2017-01-04 08:30:00,1045.98,1054.97,1049.99,1049.19,349.62057891000006
307,2017-01-04 08:45:00,1046.77,1051.33,1049.41,1048.23,69.74429091
308,2017-01-04 09:00:00,1047.25,1052.4,1048.21,1052.4,80.17637241
309,2017-01-04 09:15:00,1052.39,1065.0,1052.4,1060.83,498.80003115000005
310,2017-01-04 09:30:00,1054.65,1062.0,1060.84,1058.45,242.91132992
311,2017-01-04 09:45:00,1056.41,1063.39,1058.46,1062.96,102.80481173
312,2017-01-04 10:00:00,1059.29,1062.85,1062.85,1059.29,74.50555298000003
313,2017-01-04 10:15:00,1055.65,1060.32,1059.86,1060.28,83.33244919999999
314,2017-01-04 10:30:00,1060.0,1063.0,1060.3,1061.9,129.97647669
315,2017-01-04 10:45:00,1060.38,1062.88,1061.9,1062.53,52.36424554000001
316,2017-01-04 11:00:00,1062.53,1065.0,1062.53,1064.99,76.11469768
317,2017-01-04 11:15:00,1064.98,1065.0,1064.99,1065.0,34.73553689000001
318,2017-01-04 11:30:00,1063.01,1065.0,1064.99,1064.45,97.61674142
319,2017-01-04 11:45:00,1061.74,1065.0,1064.98,1062.92,62.65326639999999
320,2017-01-04 12:00:00,1057.85,1062.87,1062.87,1060.75,68.77449664000001
321,2017-01-04 12:15:00,1058.55,1064.0,1060.89,1063.99,27.43107682
322,2017-01-04 12:30:00,1061.0,1065.0,1063.98,1062.74,76.02345623
323,2017-01-04 12:45:00,1060.0,1064.38,1062.76,1060.01,25.829286849999995
324,2017-01-04 13:00:00,1058.09,1064.1,1060.0,1063.37,65.64089556
325,2017-01-04 13:15:00,1063.1,1065.4,1063.41,1065.21,33.42111109
326,2017-01-04 13:30:00,1065.24,1068.3,1065.24,1068.05,76.97324317
327,2017-01-04 13:45:00,1068.26,1070.0,1068.26,1070.0,32.50869931
328,2017-01-04 14:00:00,1069.99,1072.49,1070.0,1072.49,44.65648552
329,2017-01-04 14:15:00,1070.6,1072.98,1072.19,1072.09,77.40948829999999
330,2017-01-04 14:30:00,1072.11,1074.0,1072.11,1073.5,77.31542261
331,2017-01-04 14:45:00,1072.51,1079.99,1072.51,1079.99,96.686636
332,2017-01-04 15:00:00,1078.97,1087.37,1079.99,1086.38,82.90738545
333,2017-01-04 15:15:00,1086.38,1090.0,1086.39,1087.86,73.35626144
334,2017-01-04 15:30:00,1075.18,1088.0,1087.46,1079.88,238.38451264000003
335,2017-01-04 15:45:00,1075.51,1084.93,1079.77,1084.62,35.27779790999999
336,2017-01-04 16:00:00,1075.15,1089.26,1084.63,1088.6,104.50525312999996
337,2017-01-04 16:15:00,1085.66,1093.77,1088.66,1092.65,83.35261194
338,2017-01-04 16:30:00,1092.66,1096.68,1092.67,1095.85,188.30088011000004
339,2017-01-04 16:45:00,1092.56,1096.57,1095.85,1094.91,101.5658481
340,2017-01-04 17:00:00,1094.06,1095.71,1094.75,1095.3,85.45884787
341,2017-01-04 17:15:00,1092.0,1095.34,1095.3,1093.87,109.29412474000002
342,2017-01-04 17:30:00,1080.01,1094.0,1093.85,1088.73,439.59843595000007
